31.	-0.0001239049050108712	2
31.248209	0.0008101620573647247	2
31.496418	0.001266317381415229	2
31.744627	0.0008748799154820525	2
31.992836	0.0005624908015238687	2
32.241045	0.00039303970357189213	2
32.489254	0.0009290675214324129	2
32.737463	0.0016797403807722112	2
32.985672	0.0016204372718254556	2
33.233881	0.00023991392235723412	2
33.48209	-0.001771800891253555	2
33.730299	-0.0036292871980565973	2
33.978508	-0.0037435112947291696	2
34.226717	-0.001587024638458693	2
34.474926	0.0020978867958984914	2
34.723135	0.0056816737733653205	2
34.971344	0.007013672341122661	2
35.219553	0.004891613348803152	2
35.467762	-0.0002917897220394017	2
35.715971	-0.006519100543335695	2
35.96418	-0.011049916220431106	2
36.212389	-0.0117414663478291	2
36.460598000000005	-0.00771192589804012	2
36.708807	-0.0000694080711208235	2
36.957016	0.008536005720399703	2
37.205225	0.014917305321549367	2
37.453434	0.01628722907682819	2
37.701643000000004	0.011537736144036905	2
37.949852	0.0021056925694337434	2
38.198061	-0.00877499734131008	2
38.44627	-0.0174797908474592	2
38.694479	-0.02115140067311581	2
38.942688000000004	-0.018459670411483185	2
39.190897	-0.009896636124624134	2
39.439106	0.002431134739533826	2
39.687315	0.015244537132729592	2
39.935524	0.02491766497353249	2
40.183733000000004	0.02828161199444621	2
40.431942	0.02390157678237009	2
40.680151	0.012907061723979861	2
40.92836	-0.001671757108413475	2
41.176569	-0.016038895618679657	2
41.424778	-0.0267828637895022	2
41.672987	-0.031624661967059854	2
41.921196	-0.029630019805239178	2
42.169405	-0.021289381204944346	2
42.417614	-0.00811314109673271	2
42.665823	0.00733905423654829	2
42.914032000000006	0.02189476589923879	2
43.162241	0.03236307740965663	2
43.41045	0.03626618588211681	2
43.658659	0.03262430538178016	2
43.906868	0.022332025324144716	2
44.155077000000006	0.0076416623194992235	2
44.403286	-0.008162060523794347	2
44.651495000000004	-0.022060257229322658	2
44.899704	-0.031836632258082295	2
45.147913	-0.03618029460589032	2
45.396122000000005	-0.034569012657409984	2
45.644331	-0.02747248814641009	2
45.892540000000004	-0.016067195566561734	2
46.140749	-0.0019724051614825075	2
46.388958	0.01261311942271221	2
46.637167000000005	0.02521136189594052	2
46.885376	0.03380198986513214	2
47.133585000000004	0.03677492529812901	2
47.381794	0.033565804163993504	2
47.630003	0.024823541525202785	2
47.878212000000005	0.01212738638161415	2
48.126421	-0.0022322881083463217	2
48.37463	-0.015973754145830545	2
48.622839	-0.02714523723580325	2
48.871048	-0.03418899973869506	2
49.119257000000005	-0.03624681384194918	2
49.36746600000001	-0.03326149355137486	2
49.615675	-0.025479632363057194	2
49.863884	-0.013829048847150603	2
50.112093	0.00029350436564246486	2
50.360302000000004	0.015150413206251608	2
50.60851100000001	0.02887955660996999	2
50.85672	0.0395593081234793	2
51.104929	0.045453579030613235	2
51.353138	0.0455095080890365	2
51.601347000000004	0.039426533859851766	2
51.84955600000001	0.027882447481937644	2
52.097765	0.01222969504875521	2
52.345974	-0.0055701886739967345	2
52.594183	-0.023478525845331416	2
52.842392000000004	-0.03945392799851734	2
53.09060100000001	-0.05197932540469394	2
53.33881	-0.05983445248809186	2
53.587019	-0.0622316096493579	2
53.835228	-0.058849416963268404	2
54.083437	-0.04999391930297098	2
54.331646000000006	-0.03608612254512385	2
54.579855	-0.017954531978945015	2
54.828064000000005	0.003018945096385123	2
55.076273	0.025330003927595362	2
55.324482	0.047425477867373306	2
55.572691000000006	0.06720823733223472	2
55.8209	0.08280353097754585	2
56.069109000000005	0.09235978835536839	2
56.317318	0.09507132228589794	2
56.565527	0.08971591849357202	2
56.813736000000006	0.07678003273246405	2
57.06194500000001	0.057723278092473754	2
57.310154000000004	0.032919452201147795	2
57.558363	0.005051546636316159	2
