32.5	-9.9711E-4	1
32.74815	0.00123	1
32.99629	0.00383	1
33.24444	0.00503	1
33.49258	0.0036	1
33.74073	-4.87317E-4	1
33.98888	-0.00577	1
34.23702	-0.00977	1
34.48517	-0.01046	1
34.73331	-0.00702	1
34.98146	-2.25197E-4	1
35.22961	0.00753	1
35.47775	0.01296	1
35.7259	0.01347	1
35.97404	0.00849	1
36.22219	-4.18056E-4	1
36.47034	-0.01007	1
36.71848	-0.01692	1
36.96663	-0.01862	1
37.21477	-0.01427	1
37.46292	-0.00473	1
37.71107	0.00726	1
37.95921	0.01834	1
38.20736	0.02482	1
38.4555	0.02441	1
38.70365	0.01708	1
38.9518	0.00513	1
39.19994	-0.00837	1
39.44809	-0.01992	1
39.69623	-0.02669	1
39.94438	-0.02714	1
40.19253	-0.0215	1
40.44067	-0.01098	1
40.68882	0.00247	1
40.93696	0.0159	1
41.18511	0.0263	1
41.43326	0.03131	1
41.6814	0.02966	1
41.92955	0.02179	1
42.17769	0.0097	1
42.42584	-0.00393	1
42.67399	-0.01644	1
42.92213	-0.02559	1
43.17028	-0.03006	1
43.41842	-0.02942	1
43.66657	-0.02394	1
43.91472	-0.01473	1
44.16286	-0.00338	1
44.41101	0.00834	1
44.65915	0.01834	1
44.9073	0.02484	1
45.15545	0.02687	1
45.40359	0.02417	1
45.65174	0.0173	1
45.89988	0.00764	1
46.14803	-0.0028	1
46.39618	-0.01216	1
46.64432	-0.01898	1
46.89247	-0.02241	1
47.14061	-0.02202	1
47.38876	-0.01791	1
47.63691	-0.01078	1
47.88505	-0.00178	1
48.1332	0.00779	1
48.38134	0.01641	1
48.62949	0.02262	1
48.87764	0.02542	1
49.12578	0.0242	1
49.37393	0.01896	1
49.62207	0.01026	1
49.87022	-6.91045E-4	1
50.11837	-0.01241	1
50.36651	-0.02341	1
50.61466	-0.0322	1
50.8628	-0.03771	1
51.11095	-0.03911	1
51.3591	-0.036	1
51.60724	-0.02839	1
51.85539	-0.0168	1
52.10353	-0.00212	1
52.35168	0.01446	1
52.59983	0.0314	1
52.84797	0.04701	1
53.09612	0.0595	1
53.34426	0.0673	1
53.59241	0.06928	1
53.84056	0.06499	1
54.0887	0.05433	1
54.33685	0.03822	1
54.58499	0.01804	1
54.83314	-0.00471	1
55.08129	-0.02805	1
55.32943	-0.05027	1
55.57758	-0.06988	1
55.82572	-0.08559	1
56.07387	-0.09647	1
56.32202	-0.1017	1
56.57016	-0.10104	1
56.81831	-0.09459	1
57.06645	-0.08294	1
57.3146	-0.0664	1
57.56275	-0.04614	1
